GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,automatic,47,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,automatic,50,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,automatic,53,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,automatic,59,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getPlantInfo,66,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,harvest,37,SURVIVED,none
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,harvest,37,SURVIVED,none
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,harvest,37,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,harvest,37,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,harvest,40,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,plant,18,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,plant,18,SURVIVED,none
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,plant,18,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,plant,18,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,plant,21,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,water,28,SURVIVED,none
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,water,28,SURVIVED,none
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,water,28,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
GreenHouse.java,ovchinin841.GreenHouse,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,water,28,KILLED,ovchinin841.GreenHouseTest.test(ovchinin841.GreenHouseTest)
